ts,ticker,series,fav_side,fav_price,price_bin,event_cluster_id,mid,ask_close,ask_low,quote,filled,fill_px,settle,pnl,d_mid,volume,lead_h,spread_at_fill
1785142800,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.095,0.11,0.11,0.1,False,,0.0,,0.0,0.0,609.5,0.03
1785157200,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.095,0.11,0.11,0.1,False,,0.0,,0.009999999999999995,0.0,605.5,0.03
1785164400,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.105,0.12,0.11,0.11,True,0.11,0.0,-0.11,-0.009999999999999995,0.0,603.5,0.03
1785168000,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.095,0.11,0.11,0.1,False,,0.0,,0.010000000000000009,0.0,602.5,0.03
1785175200,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.10500000000000001,0.13,0.11,0.12000000000000001,True,0.12000000000000001,0.0,-0.12000000000000001,0.0,0.0,600.5,0.05
1785178800,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.10500000000000001,0.13,0.13,0.12000000000000001,False,,0.0,,0.0049999999999999906,0.0,599.5,0.05
1785193200,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.11,0.13,0.13,0.12000000000000001,False,,0.0,,0.0,0.0,595.5,0.04000000000000001
1785200400,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.11,0.13,0.13,0.12000000000000001,False,,0.0,,0.0,0.0,593.5,0.04000000000000001
1785214800,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.11,0.13,0.13,0.12000000000000001,False,,0.0,,0.0,0.0,589.5,0.04000000000000001
1785218400,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.11,0.13,0.13,0.12000000000000001,False,,0.0,,0.0,0.0,588.5,0.04000000000000001
1785222000,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.11,0.13,0.13,0.12000000000000001,False,,0.0,,0.0,0.0,587.5,0.04000000000000001
1785236400,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.11,0.13,0.13,0.12000000000000001,False,,0.0,,0.0,0.0,583.5,0.04000000000000001
1785254400,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.11,0.13,0.13,0.12000000000000001,False,,0.0,,-0.0049999999999999906,0.0,578.5,0.04000000000000001
1785258000,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.10500000000000001,0.13,0.13,0.12000000000000001,False,,0.0,,0.0,0.0,577.5,0.05
1785265200,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.10500000000000001,0.13,0.13,0.12000000000000001,False,,0.0,,0.0049999999999999906,0.0,575.5,0.05
1785268800,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.11,0.13,0.13,0.12000000000000001,False,,0.0,,0.0,0.0,574.5,0.04000000000000001
1785272400,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.11,0.13,0.13,0.12000000000000001,False,,0.0,,0.0,0.0,573.5,0.04000000000000001
1785276000,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.11,0.13,0.13,0.12000000000000001,False,,0.0,,-0.009999999999999995,0.0,572.5,0.04000000000000001
1785279600,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.1,0.11,0.11,0.1,False,,0.0,,0.0050000000000000044,0.0,571.5,0.020000000000000004
1785283200,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.10500000000000001,0.13,0.11,0.12000000000000001,True,0.12000000000000001,0.0,-0.12000000000000001,-0.015000000000000013,0.0,570.5,0.05
1785286800,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.09,0.12,0.12,0.11,False,,0.0,,0.0,0.0,569.5,0.06
1785294000,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.09,0.12,0.12,0.11,False,,0.0,,0.0050000000000000044,0.0,567.5,0.06
1785297600,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.095,0.12,0.12,0.11,False,,0.0,,0.0,0.0,566.5,0.04999999999999999
1785301200,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.095,0.12,0.12,0.11,False,,0.0,,-0.009999999999999995,0.0,565.5,0.04999999999999999
1785304800,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.085,0.1,0.1,0.09000000000000001,False,,0.0,,-0.0050000000000000044,0.0,564.5,0.03
1785312000,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.08,0.1,0.1,0.09000000000000001,False,,0.0,,-0.0050000000000000044,0.0,562.5,0.04000000000000001
1785322800,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.075,0.09,0.09,0.08,False,,0.0,,0.0,0.0,559.5,0.03
1785326400,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.075,0.09,0.09,0.08,False,,0.0,,0.0,0.0,558.5,0.03
1785330000,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.075,0.09,0.09,0.08,False,,0.0,,0.0,0.0,557.5,0.03
1785337200,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.075,0.09,0.09,0.08,False,,0.0,,0.0050000000000000044,0.0,555.5,0.03
1785340800,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.08,0.1,0.09,0.09000000000000001,True,0.09000000000000001,0.0,-0.09000000000000001,0.0,0.0,554.5,0.04000000000000001
1785344400,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.08,0.1,0.09,0.09000000000000001,True,0.09000000000000001,0.0,-0.09000000000000001,0.0050000000000000044,0.0,553.5,0.04000000000000001
1785348000,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.085,0.1,0.1,0.09000000000000001,False,,0.0,,-0.0050000000000000044,0.0,552.5,0.03
1785355200,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.08,0.09,0.09,0.08,False,,0.0,,0.020000000000000004,0.0,550.5,0.01999999999999999
1785358800,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.1,0.13,0.08,0.12000000000000001,True,0.12000000000000001,0.0,-0.12000000000000001,-0.020000000000000004,0.0,549.5,0.06
1785362400,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.08,0.09,0.09,0.08,False,,0.0,,0.0050000000000000044,0.0,548.5,0.01999999999999999
1785373200,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.085,0.1,0.09,0.09000000000000001,True,0.09000000000000001,0.0,-0.09000000000000001,-0.010000000000000009,0.0,545.5,0.03
1785384000,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.075,0.09,0.09,0.08,False,,0.0,,0.0050000000000000044,0.0,542.5,0.03
1785387600,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.08,0.1,0.09,0.09000000000000001,True,0.09000000000000001,0.0,-0.09000000000000001,-0.0050000000000000044,0.0,541.5,0.04000000000000001
1785391200,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.075,0.09,0.09,0.08,False,,0.0,,0.0,0.0,540.5,0.03
1785394800,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.075,0.09,0.09,0.08,False,,0.0,,0.015,0.0,539.5,0.03
1785398400,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.09,0.13,0.09,0.12000000000000001,True,0.12000000000000001,0.0,-0.12000000000000001,0.0050000000000000044,0.0,538.5,0.08
1785416400,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.095,0.13,0.13,0.12000000000000001,False,,0.0,,0.0050000000000000044,0.0,533.5,0.07
1785427200,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.1,0.13,0.13,0.12000000000000001,False,,0.0,,-0.020000000000000004,0.0,530.5,0.06
1785430800,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.08,0.1,0.1,0.09000000000000001,False,,0.0,,-0.0049999999999999906,0.0,529.5,0.04000000000000001
1785434400,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.07500000000000001,0.1,0.1,0.09000000000000001,False,,0.0,,0.0049999999999999906,0.0,528.5,0.05
1785448800,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.08,0.11,0.1,0.1,True,0.1,0.0,-0.1,0.0049999999999999906,0.0,524.5,0.06
1785452400,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.08499999999999999,0.11,0.11,0.1,False,,0.0,,-0.0049999999999999906,0.0,523.5,0.05
1785459600,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.08,0.1,0.1,0.09000000000000001,False,,0.0,,0.0049999999999999906,0.0,521.5,0.04000000000000001
1785463200,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.08499999999999999,0.11,0.1,0.1,True,0.1,0.0,-0.1,-0.0049999999999999906,0.0,520.5,0.05
1785470400,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.08,0.11,0.11,0.1,False,,0.0,,-0.0049999999999999906,0.0,518.5,0.06
1785474000,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.07500000000000001,0.1,0.09,0.09000000000000001,True,0.09000000000000001,0.0,-0.09000000000000001,0.009999999999999981,0.0,517.5,0.05
1785477600,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.08499999999999999,0.11,0.1,0.1,True,0.1,0.0,-0.1,-0.0049999999999999906,0.0,516.5,0.05
1785481200,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.08,0.1,0.1,0.09000000000000001,False,,0.0,,0.0,0.0,515.5,0.04000000000000001
1785484800,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.08,0.1,0.1,0.09000000000000001,False,,0.0,,0.0,0.0,514.5,0.04000000000000001
1785492000,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.08,0.1,0.1,0.09000000000000001,False,,0.0,,-0.0050000000000000044,0.0,512.5,0.04000000000000001
1785495600,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.075,0.09,0.09,0.08,False,,0.0,,-0.009999999999999995,0.0,511.5,0.03
1785502800,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.065,0.08,0.08,0.07,False,,0.0,,0.0,0.0,509.5,0.03
1785513600,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.065,0.08,0.08,0.07,False,,0.0,,0.015,0.0,506.5,0.03
1785517200,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.08,0.1,0.08,0.09000000000000001,True,0.09000000000000001,0.0,-0.09000000000000001,-0.0050000000000000044,0.0,505.5,0.04000000000000001
1785520800,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.075,0.09,0.09,0.08,False,,0.0,,0.0050000000000000044,0.0,504.5,0.03
1785524400,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.08,0.1,0.09,0.09000000000000001,True,0.09000000000000001,0.0,-0.09000000000000001,-0.0050000000000000044,0.0,503.5,0.04000000000000001
1785531600,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.075,0.09,0.09,0.08,False,,0.0,,0.0,0.0,501.5,0.03
1785535200,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.075,0.09,0.09,0.08,False,,0.0,,-0.009999999999999995,0.0,500.5,0.03
1785538800,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.065,0.08,0.08,0.07,False,,0.0,,0.0,0.0,499.5,0.03
1785546000,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.065,0.08,0.08,0.07,False,,0.0,,0.0,0.0,497.5,0.03
1785556800,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.065,0.08,0.08,0.07,False,,0.0,,-0.010000000000000002,0.0,494.5,0.03
1785596400,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.055,0.06,0.06,0.049999999999999996,False,,0.0,,0.0,0.0,483.5,0.009999999999999995
1785607200,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.055,0.06,0.06,0.049999999999999996,False,,0.0,,-0.015,0.0,480.5,0.009999999999999995
1785639600,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.04,0.06,0.06,0.049999999999999996,False,,0.0,,0.015,0.0,471.5,0.039999999999999994
1785643200,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.055,0.06,0.06,0.049999999999999996,False,,0.0,,0.0,0.0,470.5,0.009999999999999995
1785711600,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.055,0.06,0.06,0.049999999999999996,False,,0.0,,0.0,0.0,451.5,0.009999999999999995
1785733200,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.055,0.06,0.06,0.049999999999999996,False,,0.0,,0.0,0.0,445.5,0.009999999999999995
1785783600,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.055,0.06,0.06,0.049999999999999996,False,,0.0,,0.0,0.0,431.5,0.009999999999999995
1785819600,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.055,0.06,0.06,0.049999999999999996,False,,0.0,,0.0,0.0,421.5,0.009999999999999995
1785855600,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.055,0.06,0.06,0.049999999999999996,False,,0.0,,0.0,0.0,411.5,0.009999999999999995
1785884400,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.055,0.06,0.06,0.049999999999999996,False,,0.0,,0.07,0.0,403.5,0.009999999999999995
1785888000,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.125,0.13,0.06,0.12000000000000001,True,0.12000000000000001,0.0,-0.12000000000000001,-0.0050000000000000044,0.0,402.5,0.010000000000000009
1785891600,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.12,0.13,0.13,0.12000000000000001,False,,0.0,,-0.0049999999999999906,0.0,401.5,0.020000000000000004
1785895200,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.115,0.13,0.13,0.12000000000000001,False,,0.0,,0.039999999999999994,0.0,400.5,0.03
1785898800,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.155,0.19,0.13,0.18,True,0.18,0.0,-0.18,-0.010000000000000009,0.0,399.5,0.07
1785906000,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.145,0.18,0.18,0.16999999999999998,False,,0.0,,0.015000000000000013,0.0,397.5,0.06999999999999999
1785909600,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.16,0.19,0.18,0.18,True,0.18,0.0,-0.18,-0.010000000000000009,0.0,396.5,0.06
1785913200,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.15,0.18,0.18,0.16999999999999998,False,,0.0,,-0.004999999999999977,0.0,395.5,0.06
1785916800,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.14500000000000002,0.17,0.17,0.16,False,,0.0,,0.004999999999999977,0.0,394.5,0.05000000000000002
1785920400,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.15,0.18,0.17,0.16999999999999998,False,,0.0,,0.0,0.0,393.5,0.06
1785924000,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.15,0.18,0.18,0.16999999999999998,False,,0.0,,-0.0050000000000000044,0.0,392.5,0.06
1785927600,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.145,0.18,0.18,0.16999999999999998,False,,0.0,,0.010000000000000009,0.0,391.5,0.06999999999999999
1785931200,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.155,0.19,0.18,0.18,True,0.18,0.0,-0.18,-0.010000000000000009,0.0,390.5,0.07
1785934800,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.145,0.18,0.18,0.16999999999999998,False,,0.0,,0.010000000000000009,0.0,389.5,0.06999999999999999
1785938400,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.155,0.19,0.18,0.18,True,0.18,0.0,-0.18,0.015000000000000013,0.0,388.5,0.07
1785942000,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.17,0.2,0.19,0.19,True,0.19,0.0,-0.19,-0.0050000000000000044,0.0,387.5,0.06
1785945600,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.165,0.19,0.19,0.18,False,,0.0,,0.0,0.0,386.5,0.04999999999999999
1785960000,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.165,0.19,0.17,0.18,True,0.18,0.0,-0.18,0.0050000000000000044,0.0,382.5,0.04999999999999999
1785963600,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.17,0.2,0.19,0.19,True,0.19,0.0,-0.19,0.0,0.0,381.5,0.06
1785967200,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.17,0.2,0.2,0.19,False,,0.0,,-0.01999999999999999,0.0,380.5,0.06
1785970800,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.15000000000000002,0.16,0.16,0.15,False,,0.0,,-0.015000000000000013,0.0,379.5,0.01999999999999999
1785978000,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.135,0.15,0.15,0.13999999999999999,False,,0.0,,-0.015,0.0,377.5,0.03
1785981600,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.12000000000000001,0.14,0.14,0.13,False,,0.0,,0.009999999999999995,0.0,376.5,0.04000000000000001
1785985200,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.13,0.15,0.14,0.13999999999999999,False,,0.0,,0.0,0.0,375.5,0.039999999999999994
1785988800,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.13,0.15,0.13,0.13999999999999999,True,0.13999999999999999,0.0,-0.13999999999999999,0.0,0.0,374.5,0.039999999999999994
1785992400,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.13,0.15,0.14,0.13999999999999999,False,,0.0,,-0.009999999999999995,0.0,373.5,0.039999999999999994
1785999600,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.12000000000000001,0.14,0.14,0.13,False,,0.0,,0.115,0.0,371.5,0.04000000000000001
1786003200,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.23500000000000001,0.45,0.14,0.44,True,0.44,0.0,-0.44,-0.10500000000000001,0.0,370.5,0.43
1786010400,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.13,0.15,0.15,0.13999999999999999,False,,0.0,,-0.009999999999999995,0.0,368.5,0.039999999999999994
1786014000,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.12000000000000001,0.14,0.14,0.13,False,,0.0,,-0.010000000000000009,0.0,367.5,0.04000000000000001
1786035600,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.11,0.13,0.13,0.12000000000000001,False,,0.0,,0.020000000000000004,0.0,361.5,0.04000000000000001
1786039200,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.13,0.15,0.13,0.13999999999999999,True,0.13999999999999999,0.0,-0.13999999999999999,-0.009999999999999995,0.0,360.5,0.039999999999999994
1786046400,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.12000000000000001,0.14,0.14,0.13,False,,0.0,,0.009999999999999995,0.0,358.5,0.04000000000000001
1786068000,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.13,0.15,0.14,0.13999999999999999,False,,0.0,,-0.015,0.0,352.5,0.039999999999999994
1786071600,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.115,0.13,0.13,0.12000000000000001,False,,0.0,,0.0,0.0,351.5,0.03
1786075200,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.115,0.13,0.12,0.12000000000000001,True,0.12000000000000001,0.0,-0.12000000000000001,0.0,0.0,350.5,0.03
1786078800,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.115,0.13,0.13,0.12000000000000001,False,,0.0,,-0.0050000000000000044,0.0,349.5,0.03
1786082400,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.11,0.13,0.13,0.12000000000000001,False,,0.0,,0.0050000000000000044,0.0,348.5,0.04000000000000001
1786086000,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.115,0.13,0.13,0.12000000000000001,False,,0.0,,0.0049999999999999906,0.0,347.5,0.03
1786096800,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.12,0.13,0.13,0.12000000000000001,False,,0.0,,0.0,0.0,344.5,0.020000000000000004
1786107600,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.12,0.13,0.13,0.12000000000000001,False,,0.0,,1.3877787807814457e-17,0.0,341.5,0.020000000000000004
1786111200,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.12000000000000001,0.14,0.13,0.13,True,0.13,0.0,-0.13,0.0,0.0,340.5,0.04000000000000001
1786114800,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.12000000000000001,0.14,0.14,0.13,False,,0.0,,-0.010000000000000009,0.0,339.5,0.04000000000000001
1786118400,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.11,0.13,0.13,0.12000000000000001,False,,0.0,,0.0,0.0,338.5,0.04000000000000001
1786125600,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.11,0.13,0.13,0.12000000000000001,False,,0.0,,0.020000000000000004,0.0,336.5,0.04000000000000001
1786132800,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.13,0.15,0.13,0.13999999999999999,True,0.13999999999999999,0.0,-0.13999999999999999,0.0,0.0,334.5,0.039999999999999994
1786147200,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.13,0.15,0.15,0.13999999999999999,False,,0.0,,0.0,0.0,330.5,0.039999999999999994
1786154400,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.13,0.15,0.15,0.13999999999999999,False,,0.0,,-0.02500000000000001,0.0,328.5,0.039999999999999994
1786158000,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.105,0.12,0.12,0.11,False,,0.0,,0.0050000000000000044,0.0,327.5,0.03
1786161600,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.11,0.13,0.12,0.12000000000000001,True,0.12000000000000001,0.0,-0.12000000000000001,-0.009999999999999995,0.0,326.5,0.04000000000000001
1786165200,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.1,0.12,0.12,0.11,False,,0.0,,0.0,0.0,325.5,0.039999999999999994
1786190400,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.1,0.12,0.12,0.11,False,,0.0,,0.0,0.0,318.5,0.039999999999999994
1786248000,KXWTIWHEN-65-26AUG21,KXWTIWHEN-65,no,0.85,other,KXWTIWHEN-65,0.1,0.12,0.12,0.11,False,,0.0,,0.0,0.0,302.5,0.039999999999999994
